image_name,split,class_id,class_name,bbox_xc,bbox_yc,bbox_w,bbox_h,source
0586.JPEG,train,14,other_location,0.536972,0.629944,0.919014,0.728814,enhanced_detection
0586.JPEG,train,17,high,0.536972,0.629944,0.919014,0.728814,enhanced_detection
0586.JPEG,train,2,crack,0.607394,0.293785,0.778169,0.587571,enhanced_detection
0586.JPEG,train,8,hood,0.607394,0.293785,0.778169,0.587571,enhanced_detection
0586.JPEG,train,17,high,0.607394,0.293785,0.778169,0.587571,enhanced_detection
0586.JPEG,train,4,paint_damage,0.059859,0.144068,0.119718,0.163842,enhanced_detection
0586.JPEG,train,10,left_door,0.059859,0.144068,0.119718,0.163842,enhanced_detection
0586.JPEG,train,16,medium,0.059859,0.144068,0.119718,0.163842,enhanced_detection
0586.JPEG,train,0,dent,0.714789,0.29096,0.161972,0.152542,enhanced_detection
0586.JPEG,train,9,windshield,0.714789,0.29096,0.161972,0.152542,enhanced_detection
0586.JPEG,train,16,medium,0.714789,0.29096,0.161972,0.152542,enhanced_detection
0586.JPEG,train,0,dent,0.242958,0.177966,0.105634,0.129944,enhanced_detection
0586.JPEG,train,12,roof,0.242958,0.177966,0.105634,0.129944,enhanced_detection
0586.JPEG,train,15,low,0.242958,0.177966,0.105634,0.129944,enhanced_detection
0587.JPEG,train,2,crack,0.903846,0.262887,0.107692,0.195876,enhanced_detection
0587.JPEG,train,11,right_door,0.903846,0.262887,0.107692,0.195876,enhanced_detection
0587.JPEG,train,16,medium,0.903846,0.262887,0.107692,0.195876,enhanced_detection
0588.JPEG,train,2,crack,0.49,0.910714,0.213333,0.166667,enhanced_detection
0588.JPEG,train,6,front_bumper,0.49,0.910714,0.213333,0.166667,enhanced_detection
0588.JPEG,train,16,medium,0.49,0.910714,0.213333,0.166667,enhanced_detection
0589.JPEG,train,2,crack,0.617761,0.945876,0.07722,0.097938,enhanced_detection
0589.JPEG,train,6,front_bumper,0.617761,0.945876,0.07722,0.097938,enhanced_detection
0589.JPEG,train,15,low,0.617761,0.945876,0.07722,0.097938,enhanced_detection
0589.JPEG,train,2,crack,0.498069,0.280928,0.996139,0.561856,enhanced_detection
0589.JPEG,train,8,hood,0.498069,0.280928,0.996139,0.561856,enhanced_detection
0589.JPEG,train,16,medium,0.498069,0.280928,0.996139,0.561856,enhanced_detection
0589.JPEG,train,2,crack,0.285714,0.507732,0.571429,0.974227,enhanced_detection
0589.JPEG,train,14,other_location,0.285714,0.507732,0.571429,0.974227,enhanced_detection
0589.JPEG,train,16,medium,0.285714,0.507732,0.571429,0.974227,enhanced_detection
0589.JPEG,train,0,dent,0.820463,0.744845,0.351351,0.5,enhanced_detection
0589.JPEG,train,11,right_door,0.820463,0.744845,0.351351,0.5,enhanced_detection
0589.JPEG,train,16,medium,0.820463,0.744845,0.351351,0.5,enhanced_detection
0589.JPEG,train,0,dent,0.766409,0.585052,0.328185,0.273196,enhanced_detection
0589.JPEG,train,11,right_door,0.766409,0.585052,0.328185,0.273196,enhanced_detection
0589.JPEG,train,16,medium,0.766409,0.585052,0.328185,0.273196,enhanced_detection
0589.JPEG,train,0,dent,0.372587,0.641753,0.088803,0.097938,enhanced_detection
0589.JPEG,train,13,side_panel,0.372587,0.641753,0.088803,0.097938,enhanced_detection
0589.JPEG,train,15,low,0.372587,0.641753,0.088803,0.097938,enhanced_detection
0589.JPEG,train,0,dent,0.53668,0.811856,0.138996,0.170103,enhanced_detection
0589.JPEG,train,6,front_bumper,0.53668,0.811856,0.138996,0.170103,enhanced_detection
0589.JPEG,train,15,low,0.53668,0.811856,0.138996,0.170103,enhanced_detection
0590.JPEG,train,2,crack,0.698529,0.064865,0.080882,0.12973,enhanced_detection
0590.JPEG,train,7,rear_bumper,0.698529,0.064865,0.080882,0.12973,enhanced_detection
0590.JPEG,train,16,medium,0.698529,0.064865,0.080882,0.12973,enhanced_detection
0592.JPEG,train,2,crack,0.446488,0.755952,0.143813,0.130952,enhanced_detection
0592.JPEG,train,6,front_bumper,0.446488,0.755952,0.143813,0.130952,enhanced_detection
0592.JPEG,train,16,medium,0.446488,0.755952,0.143813,0.130952,enhanced_detection
0593.JPEG,train,2,crack,0.169884,0.298969,0.339768,0.597938,enhanced_detection
0593.JPEG,train,10,left_door,0.169884,0.298969,0.339768,0.597938,enhanced_detection
0593.JPEG,train,17,high,0.169884,0.298969,0.339768,0.597938,enhanced_detection
0593.JPEG,train,2,crack,0.498069,0.337629,0.996139,0.675258,enhanced_detection
0593.JPEG,train,14,other_location,0.498069,0.337629,0.996139,0.675258,enhanced_detection
0593.JPEG,train,17,high,0.498069,0.337629,0.996139,0.675258,enhanced_detection
0593.JPEG,train,2,crack,0.498069,0.791237,0.996139,0.407216,enhanced_detection
0593.JPEG,train,6,front_bumper,0.498069,0.791237,0.996139,0.407216,enhanced_detection
0593.JPEG,train,16,medium,0.498069,0.791237,0.996139,0.407216,enhanced_detection
0593.JPEG,train,0,dent,0.712355,0.809278,0.235521,0.278351,enhanced_detection
0593.JPEG,train,6,front_bumper,0.712355,0.809278,0.235521,0.278351,enhanced_detection
0593.JPEG,train,15,low,0.712355,0.809278,0.235521,0.278351,enhanced_detection
0593.JPEG,train,3,broken_part,0.84556,0.868557,0.108108,0.118557,enhanced_detection
0593.JPEG,train,6,front_bumper,0.84556,0.868557,0.108108,0.118557,enhanced_detection
0593.JPEG,train,15,low,0.84556,0.868557,0.108108,0.118557,enhanced_detection
0593.JPEG,train,0,dent,0.081081,0.610825,0.162162,0.159794,enhanced_detection
0593.JPEG,train,10,left_door,0.081081,0.610825,0.162162,0.159794,enhanced_detection
0593.JPEG,train,16,medium,0.081081,0.610825,0.162162,0.159794,enhanced_detection
0593.JPEG,train,0,dent,0.583012,0.68299,0.138996,0.139175,enhanced_detection
0593.JPEG,train,13,side_panel,0.583012,0.68299,0.138996,0.139175,enhanced_detection
0593.JPEG,train,15,low,0.583012,0.68299,0.138996,0.139175,enhanced_detection
0593.JPEG,train,0,dent,0.496139,0.757732,0.104247,0.14433,enhanced_detection
0593.JPEG,train,6,front_bumper,0.496139,0.757732,0.104247,0.14433,enhanced_detection
0593.JPEG,train,15,low,0.496139,0.757732,0.104247,0.14433,enhanced_detection
0593.JPEG,train,0,dent,0.214286,0.257732,0.142857,0.164948,enhanced_detection
0593.JPEG,train,10,left_door,0.214286,0.257732,0.142857,0.164948,enhanced_detection
0593.JPEG,train,15,low,0.214286,0.257732,0.142857,0.164948,enhanced_detection
0593.JPEG,train,0,dent,0.46139,0.832474,0.212355,0.097938,enhanced_detection
0593.JPEG,train,6,front_bumper,0.46139,0.832474,0.212355,0.097938,enhanced_detection
0593.JPEG,train,15,low,0.46139,0.832474,0.212355,0.097938,enhanced_detection
0593.JPEG,train,0,dent,0.92278,0.726804,0.07722,0.113402,enhanced_detection
0593.JPEG,train,11,right_door,0.92278,0.726804,0.07722,0.113402,enhanced_detection
0593.JPEG,train,15,low,0.92278,0.726804,0.07722,0.113402,enhanced_detection
0595.JPEG,train,2,crack,0.092664,0.085052,0.185328,0.170103,enhanced_detection
0595.JPEG,train,7,rear_bumper,0.092664,0.085052,0.185328,0.170103,enhanced_detection
0595.JPEG,train,16,medium,0.092664,0.085052,0.185328,0.170103,enhanced_detection
0595.JPEG,train,0,dent,0.938224,0.896907,0.11583,0.195876,enhanced_detection
0595.JPEG,train,6,front_bumper,0.938224,0.896907,0.11583,0.195876,enhanced_detection
0595.JPEG,train,16,medium,0.938224,0.896907,0.11583,0.195876,enhanced_detection
0595.JPEG,train,4,paint_damage,0.949807,0.201031,0.092664,0.092784,enhanced_detection
0595.JPEG,train,11,right_door,0.949807,0.201031,0.092664,0.092784,enhanced_detection
0595.JPEG,train,16,medium,0.949807,0.201031,0.092664,0.092784,enhanced_detection
0595.JPEG,train,0,dent,0.048263,0.938144,0.096525,0.113402,enhanced_detection
0595.JPEG,train,13,side_panel,0.048263,0.938144,0.096525,0.113402,enhanced_detection
0595.JPEG,train,15,low,0.048263,0.938144,0.096525,0.113402,enhanced_detection
0598.JPEG,train,0,dent,0.5,0.744845,0.266409,0.231959,enhanced_detection
0598.JPEG,train,6,front_bumper,0.5,0.744845,0.266409,0.231959,enhanced_detection
0598.JPEG,train,16,medium,0.5,0.744845,0.266409,0.231959,enhanced_detection
0599.JPEG,train,4,paint_damage,0.090301,0.116071,0.180602,0.232143,enhanced_detection
0599.JPEG,train,7,rear_bumper,0.090301,0.116071,0.180602,0.232143,enhanced_detection
0599.JPEG,train,16,medium,0.090301,0.116071,0.180602,0.232143,enhanced_detection
0599.JPEG,train,2,crack,0.416388,0.89881,0.672241,0.190476,enhanced_detection
0599.JPEG,train,6,front_bumper,0.416388,0.89881,0.672241,0.190476,enhanced_detection
0599.JPEG,train,16,medium,0.416388,0.89881,0.672241,0.190476,enhanced_detection
0599.JPEG,train,0,dent,0.90301,0.845238,0.053512,0.130952,enhanced_detection
0599.JPEG,train,11,right_door,0.90301,0.845238,0.053512,0.130952,enhanced_detection
0599.JPEG,train,15,low,0.90301,0.845238,0.053512,0.130952,enhanced_detection
0599.JPEG,train,0,dent,0.968227,0.08631,0.050167,0.125,enhanced_detection
0599.JPEG,train,13,side_panel,0.968227,0.08631,0.050167,0.125,enhanced_detection
0599.JPEG,train,15,low,0.968227,0.08631,0.050167,0.125,enhanced_detection
0599.JPEG,train,0,dent,0.939799,0.532738,0.053512,0.10119,enhanced_detection
0599.JPEG,train,11,right_door,0.939799,0.532738,0.053512,0.10119,enhanced_detection
0599.JPEG,train,15,low,0.939799,0.532738,0.053512,0.10119,enhanced_detection
0599.JPEG,train,0,dent,0.090301,0.354167,0.180602,0.14881,enhanced_detection
0599.JPEG,train,10,left_door,0.090301,0.354167,0.180602,0.14881,enhanced_detection
0599.JPEG,train,15,low,0.090301,0.354167,0.180602,0.14881,enhanced_detection
0602.JPEG,train,0,dent,0.240964,0.955446,0.080321,0.079208,enhanced_detection
0602.JPEG,train,6,front_bumper,0.240964,0.955446,0.080321,0.079208,enhanced_detection
0602.JPEG,train,15,low,0.240964,0.955446,0.080321,0.079208,enhanced_detection
0604.JPEG,train,2,crack,0.509653,0.559278,0.223938,0.221649,enhanced_detection
0604.JPEG,train,13,side_panel,0.509653,0.559278,0.223938,0.221649,enhanced_detection
0604.JPEG,train,16,medium,0.509653,0.559278,0.223938,0.221649,enhanced_detection
0604.JPEG,train,0,dent,0.34749,0.425258,0.084942,0.087629,enhanced_detection
0604.JPEG,train,13,side_panel,0.34749,0.425258,0.084942,0.087629,enhanced_detection
0604.JPEG,train,15,low,0.34749,0.425258,0.084942,0.087629,enhanced_detection
0605.JPEG,train,2,crack,0.786496,0.888587,0.419708,0.211957,enhanced_detection
0605.JPEG,train,6,front_bumper,0.786496,0.888587,0.419708,0.211957,enhanced_detection
0605.JPEG,train,16,medium,0.786496,0.888587,0.419708,0.211957,enhanced_detection
0605.JPEG,train,2,crack,0.498175,0.361413,0.99635,0.722826,enhanced_detection
0605.JPEG,train,14,other_location,0.498175,0.361413,0.99635,0.722826,enhanced_detection
0605.JPEG,train,16,medium,0.498175,0.361413,0.99635,0.722826,enhanced_detection
0606.JPEG,train,2,crack,0.721818,0.122951,0.112727,0.245902,enhanced_detection
0606.JPEG,train,12,roof,0.721818,0.122951,0.112727,0.245902,enhanced_detection
0606.JPEG,train,16,medium,0.721818,0.122951,0.112727,0.245902,enhanced_detection
0606.JPEG,train,2,crack,0.92,0.308743,0.152727,0.081967,enhanced_detection
0606.JPEG,train,11,right_door,0.92,0.308743,0.152727,0.081967,enhanced_detection
0606.JPEG,train,15,low,0.92,0.308743,0.152727,0.081967,enhanced_detection
0606.JPEG,train,0,dent,0.952727,0.057377,0.087273,0.092896,enhanced_detection
0606.JPEG,train,13,side_panel,0.952727,0.057377,0.087273,0.092896,enhanced_detection
0606.JPEG,train,15,low,0.952727,0.057377,0.087273,0.092896,enhanced_detection
0608.JPEG,train,0,dent,0.946281,0.951923,0.090909,0.086538,enhanced_detection
0608.JPEG,train,13,side_panel,0.946281,0.951923,0.090909,0.086538,enhanced_detection
0608.JPEG,train,15,low,0.946281,0.951923,0.090909,0.086538,enhanced_detection
0608.JPEG,train,4,paint_damage,0.952479,0.574519,0.086777,0.081731,enhanced_detection
0608.JPEG,train,11,right_door,0.952479,0.574519,0.086777,0.081731,enhanced_detection
0608.JPEG,train,15,low,0.952479,0.574519,0.086777,0.081731,enhanced_detection
0609.JPEG,train,2,crack,0.156371,0.154639,0.312741,0.309278,enhanced_detection
0609.JPEG,train,7,rear_bumper,0.156371,0.154639,0.312741,0.309278,enhanced_detection
0609.JPEG,train,16,medium,0.156371,0.154639,0.312741,0.309278,enhanced_detection
0609.JPEG,train,2,crack,0.947876,0.847938,0.096525,0.170103,enhanced_detection
0609.JPEG,train,11,right_door,0.947876,0.847938,0.096525,0.170103,enhanced_detection
0609.JPEG,train,16,medium,0.947876,0.847938,0.096525,0.170103,enhanced_detection
0609.JPEG,train,2,crack,0.055985,0.118557,0.111969,0.237113,enhanced_detection
0609.JPEG,train,10,left_door,0.055985,0.118557,0.111969,0.237113,enhanced_detection
0609.JPEG,train,16,medium,0.055985,0.118557,0.111969,0.237113,enhanced_detection
0610.JPEG,train,0,dent,0.168896,0.71131,0.337793,0.565476,enhanced_detection
0610.JPEG,train,10,left_door,0.168896,0.71131,0.337793,0.565476,enhanced_detection
0610.JPEG,train,16,medium,0.168896,0.71131,0.337793,0.565476,enhanced_detection
0610.JPEG,train,0,dent,0.120401,0.41369,0.220736,0.196429,enhanced_detection
0610.JPEG,train,10,left_door,0.120401,0.41369,0.220736,0.196429,enhanced_detection
0610.JPEG,train,15,low,0.120401,0.41369,0.220736,0.196429,enhanced_detection
0610.JPEG,train,0,dent,0.347826,0.458333,0.093645,0.107143,enhanced_detection
0610.JPEG,train,13,side_panel,0.347826,0.458333,0.093645,0.107143,enhanced_detection
0610.JPEG,train,15,low,0.347826,0.458333,0.093645,0.107143,enhanced_detection
0610.JPEG,train,0,dent,0.546823,0.324405,0.056856,0.113095,enhanced_detection
0610.JPEG,train,8,hood,0.546823,0.324405,0.056856,0.113095,enhanced_detection
0610.JPEG,train,15,low,0.546823,0.324405,0.056856,0.113095,enhanced_detection
0610.JPEG,train,0,dent,0.48495,0.404762,0.073579,0.119048,enhanced_detection
0610.JPEG,train,13,side_panel,0.48495,0.404762,0.073579,0.119048,enhanced_detection
0610.JPEG,train,15,low,0.48495,0.404762,0.073579,0.119048,enhanced_detection
0610.JPEG,train,0,dent,0.279264,0.46131,0.070234,0.10119,enhanced_detection
0610.JPEG,train,10,left_door,0.279264,0.46131,0.070234,0.10119,enhanced_detection
0610.JPEG,train,15,low,0.279264,0.46131,0.070234,0.10119,enhanced_detection
0611.JPEG,train,0,dent,0.725869,0.956186,0.07722,0.07732,enhanced_detection
0611.JPEG,train,6,front_bumper,0.725869,0.956186,0.07722,0.07732,enhanced_detection
0611.JPEG,train,15,low,0.725869,0.956186,0.07722,0.07732,enhanced_detection
0611.JPEG,train,2,crack,0.138996,0.742268,0.185328,0.113402,enhanced_detection
0611.JPEG,train,10,left_door,0.138996,0.742268,0.185328,0.113402,enhanced_detection
0611.JPEG,train,15,low,0.138996,0.742268,0.185328,0.113402,enhanced_detection
0612.JPEG,train,4,paint_damage,0.88417,0.945876,0.223938,0.097938,enhanced_detection
0612.JPEG,train,6,front_bumper,0.88417,0.945876,0.223938,0.097938,enhanced_detection
0612.JPEG,train,16,medium,0.88417,0.945876,0.223938,0.097938,enhanced_detection
0614.JPEG,train,4,paint_damage,0.255556,0.937778,0.084444,0.115556,enhanced_detection
0614.JPEG,train,6,front_bumper,0.255556,0.937778,0.084444,0.115556,enhanced_detection
0614.JPEG,train,15,low,0.255556,0.937778,0.084444,0.115556,enhanced_detection
0614.JPEG,train,0,dent,0.286667,0.775556,0.102222,0.093333,enhanced_detection
0614.JPEG,train,6,front_bumper,0.286667,0.775556,0.102222,0.093333,enhanced_detection
0614.JPEG,train,15,low,0.286667,0.775556,0.102222,0.093333,enhanced_detection
0615.JPEG,train,0,dent,0.083929,0.883333,0.082143,0.133333,enhanced_detection
0615.JPEG,train,6,front_bumper,0.083929,0.883333,0.082143,0.133333,enhanced_detection
0615.JPEG,train,15,low,0.083929,0.883333,0.082143,0.133333,enhanced_detection
0615.JPEG,train,4,paint_damage,0.421429,0.744444,0.071429,0.144444,enhanced_detection
0615.JPEG,train,6,front_bumper,0.421429,0.744444,0.071429,0.144444,enhanced_detection
0615.JPEG,train,16,medium,0.421429,0.744444,0.071429,0.144444,enhanced_detection
0616.JPEG,train,0,dent,0.124542,0.527174,0.058608,0.086957,enhanced_detection
0616.JPEG,train,10,left_door,0.124542,0.527174,0.058608,0.086957,enhanced_detection
0616.JPEG,train,15,low,0.124542,0.527174,0.058608,0.086957,enhanced_detection
0617.JPEG,train,2,crack,0.498182,0.765027,0.996364,0.459016,enhanced_detection
0617.JPEG,train,6,front_bumper,0.498182,0.765027,0.996364,0.459016,enhanced_detection
0617.JPEG,train,17,high,0.498182,0.765027,0.996364,0.459016,enhanced_detection
0617.JPEG,train,4,paint_damage,0.674545,0.762295,0.367273,0.344262,enhanced_detection
0617.JPEG,train,6,front_bumper,0.674545,0.762295,0.367273,0.344262,enhanced_detection
0617.JPEG,train,16,medium,0.674545,0.762295,0.367273,0.344262,enhanced_detection
0617.JPEG,train,0,dent,0.127273,0.226776,0.254545,0.245902,enhanced_detection
0617.JPEG,train,10,left_door,0.127273,0.226776,0.254545,0.245902,enhanced_detection
0617.JPEG,train,16,medium,0.127273,0.226776,0.254545,0.245902,enhanced_detection
0617.JPEG,train,2,crack,0.263636,0.808743,0.527273,0.262295,enhanced_detection
0617.JPEG,train,6,front_bumper,0.263636,0.808743,0.527273,0.262295,enhanced_detection
0617.JPEG,train,17,high,0.263636,0.808743,0.527273,0.262295,enhanced_detection
0617.JPEG,train,0,dent,0.841818,0.478142,0.069091,0.092896,enhanced_detection
0617.JPEG,train,11,right_door,0.841818,0.478142,0.069091,0.092896,enhanced_detection
0617.JPEG,train,15,low,0.841818,0.478142,0.069091,0.092896,enhanced_detection
0619.jpeg,train,0,dent,0.383895,0.944444,0.138577,0.100529,enhanced_detection
0619.jpeg,train,6,front_bumper,0.383895,0.944444,0.138577,0.100529,enhanced_detection
0619.jpeg,train,15,low,0.383895,0.944444,0.138577,0.100529,enhanced_detection
0619.jpeg,train,0,dent,0.749064,0.915344,0.164794,0.15873,enhanced_detection
0619.jpeg,train,6,front_bumper,0.749064,0.915344,0.164794,0.15873,enhanced_detection
0619.jpeg,train,16,medium,0.749064,0.915344,0.164794,0.15873,enhanced_detection
0619.jpeg,train,0,dent,0.078652,0.857143,0.142322,0.116402,enhanced_detection
0619.jpeg,train,10,left_door,0.078652,0.857143,0.142322,0.116402,enhanced_detection
0619.jpeg,train,15,low,0.078652,0.857143,0.142322,0.116402,enhanced_detection
0621.JPEG,train,0,dent,0.180212,0.853933,0.162544,0.213483,enhanced_detection
0621.JPEG,train,6,front_bumper,0.180212,0.853933,0.162544,0.213483,enhanced_detection
0621.JPEG,train,15,low,0.180212,0.853933,0.162544,0.213483,enhanced_detection
0621.JPEG,train,0,dent,0.047703,0.77809,0.095406,0.095506,enhanced_detection
0621.JPEG,train,10,left_door,0.047703,0.77809,0.095406,0.095506,enhanced_detection
0621.JPEG,train,15,low,0.047703,0.77809,0.095406,0.095506,enhanced_detection
0623.JPEG,train,0,dent,0.849421,0.956186,0.084942,0.07732,enhanced_detection
0623.JPEG,train,6,front_bumper,0.849421,0.956186,0.084942,0.07732,enhanced_detection
0623.JPEG,train,15,low,0.849421,0.956186,0.084942,0.07732,enhanced_detection
0623.JPEG,train,0,dent,0.498069,0.07732,0.996139,0.154639,enhanced_detection
0623.JPEG,train,7,rear_bumper,0.498069,0.07732,0.996139,0.154639,enhanced_detection
0623.JPEG,train,16,medium,0.498069,0.07732,0.996139,0.154639,enhanced_detection
0623.JPEG,train,0,dent,0.673745,0.92268,0.096525,0.14433,enhanced_detection
0623.JPEG,train,6,front_bumper,0.673745,0.92268,0.096525,0.14433,enhanced_detection
0623.JPEG,train,15,low,0.673745,0.92268,0.096525,0.14433,enhanced_detection
0624.JPEG,train,2,crack,0.497778,0.111111,0.995556,0.222222,enhanced_detection
0624.JPEG,train,7,rear_bumper,0.497778,0.111111,0.995556,0.222222,enhanced_detection
0624.JPEG,train,17,high,0.497778,0.111111,0.995556,0.222222,enhanced_detection
0625.JPEG,train,2,crack,0.436255,0.860697,0.87251,0.268657,enhanced_detection
0625.JPEG,train,6,front_bumper,0.436255,0.860697,0.87251,0.268657,enhanced_detection
0625.JPEG,train,17,high,0.436255,0.860697,0.87251,0.268657,enhanced_detection
