image_name,split,damage_type,damage_location,severity,bounding_box,confidence,flag
0349.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0350.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0351.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0352.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0353.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0354.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0355.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0356.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0357.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0358.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0359.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0360.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0361.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0362.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0363.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0364.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0365.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0366.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0367.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0368.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0369.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0370.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0371.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0372.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0373.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0374.jpg,train,none,none,none,none,1.0,whole_confirmed
0375.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0376.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0377.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0378.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0379.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0380.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0381.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0382.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0383.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0384.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0385.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0386.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0387.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0388.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0389.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0390.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0391.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0392.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0393.jpg,train,none,none,none,none,1.0,whole_confirmed
0394.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0395.jpg,train,none,none,none,none,1.0,whole_confirmed
0396.jpg,train,none,none,none,none,1.0,whole_confirmed
0397.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0398.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0399.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0400.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0401.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0402.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0403.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0404.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0405.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0406.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0407.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0408.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0409.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0410.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0411.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0412.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0413.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0414.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0415.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0416.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0417.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0418.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0419.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0420.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0421.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0422.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0423.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0424.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0425.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0426.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0427.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0428.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0429.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0430.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0431.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0432.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0433.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0434.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0435.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0436.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0437.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0438.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0439.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0440.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0441.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0442.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0443.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0444.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0445.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0446.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0447.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0448.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0449.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0450.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0451.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0452.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0453.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0454.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0455.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0456.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0457.jpg,train,none,none,none,none,1.0,whole_confirmed
0458.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0459.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0460.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0461.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0462.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0463.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0464.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0465.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0466.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0467.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0468.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0469.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0470.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0471.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0472.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0473.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0474.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0475.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0476.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0477.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0478.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0479.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0480.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0481.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0482.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0483.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0484.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0485.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0486.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0487.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0488.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0489.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0490.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0491.jpg,train,none,none,none,none,1.0,whole_confirmed
0492.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0493.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0494.jpg,train,none,none,none,none,1.0,whole_confirmed
0495.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0496.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0497.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0498.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0499.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0500.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0501.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0502.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0503.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0504.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0505.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0506.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0507.jpg,train,none,none,none,none,1.0,whole_confirmed
0508.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0509.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0510.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0511.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0512.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0513.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0514.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0515.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0516.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0517.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0518.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0519.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0520.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0521.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0522.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0523.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0524.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0525.jpg,train,none,none,none,none,1.0,whole_confirmed
0526.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0527.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0528.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0529.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0530.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0531.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0532.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0533.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0534.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0535.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0536.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0537.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0538.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0539.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0540.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0541.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0542.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0543.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0544.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0545.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0546.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0547.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0548.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0549.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0550.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0551.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0552.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0553.jpg,train,none,none,none,none,1.0,whole_confirmed
0554.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0555.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0556.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0557.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0558.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0559.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0560.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0561.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0562.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0563.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0564.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0565.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
0566.jpg,train,whole_potential_damage,unknown,unknown,none,0.3,review_whole
